"marca_tiempo";"hora_solar";"ocupantes_conteo_robus3";"temperatura_exterior";"temperatura_interior";"energia_agua_refrigerada";"radiacion_global_fachada";"setpoint_temperatura";"marca_tiempo_1";"marca_tiempo_2";"marca_tiempo_3";"marca_tiempo_4";"marca_tiempo_5";"marca_tiempo_6";"marca_tiempo_7";"marca_tiempo_8";"marca_tiempo_9";"marca_tiempo_10";"marca_tiempo_11";"marca_tiempo_12";"hora_solar_1";"hora_solar_2";"hora_solar_3";"hora_solar_4";"hora_solar_5";"hora_solar_6";"hora_solar_7";"hora_solar_8";"hora_solar_9";"hora_solar_10";"hora_solar_11";"hora_solar_12";"ocupantes_conteo_robus3_1";"ocupantes_conteo_robus3_2";"ocupantes_conteo_robus3_3";"ocupantes_conteo_robus3_4";"ocupantes_conteo_robus3_5";"ocupantes_conteo_robus3_6";"ocupantes_conteo_robus3_7";"ocupantes_conteo_robus3_8";"ocupantes_conteo_robus3_9";"ocupantes_conteo_robus3_10";"ocupantes_conteo_robus3_11";"ocupantes_conteo_robus3_12";"temperatura_exterior_1";"temperatura_exterior_2";"temperatura_exterior_3";"temperatura_exterior_4";"temperatura_exterior_5";"temperatura_exterior_6";"temperatura_exterior_7";"temperatura_exterior_8";"temperatura_exterior_9";"temperatura_exterior_10";"temperatura_exterior_11";"temperatura_exterior_12";"temperatura_interior_1";"temperatura_interior_2";"temperatura_interior_3";"temperatura_interior_4";"temperatura_interior_5";"temperatura_interior_6";"temperatura_interior_7";"temperatura_interior_8";"temperatura_interior_9";"temperatura_interior_10";"temperatura_interior_11";"temperatura_interior_12";"energia_agua_refrigerada_1";"energia_agua_refrigerada_2";"energia_agua_refrigerada_3";"energia_agua_refrigerada_4";"energia_agua_refrigerada_5";"energia_agua_refrigerada_6";"energia_agua_refrigerada_7";"energia_agua_refrigerada_8";"energia_agua_refrigerada_9";"energia_agua_refrigerada_10";"energia_agua_refrigerada_11";"energia_agua_refrigerada_12";"radiacion_global_fachada_1";"radiacion_global_fachada_2";"radiacion_global_fachada_3";"radiacion_global_fachada_4";"radiacion_global_fachada_5";"radiacion_global_fachada_6";"radiacion_global_fachada_7";"radiacion_global_fachada_8";"radiacion_global_fachada_9";"radiacion_global_fachada_10";"radiacion_global_fachada_11";"radiacion_global_fachada_12";"setpoint_temperatura_1";"setpoint_temperatura_2";"setpoint_temperatura_3";"setpoint_temperatura_4";"setpoint_temperatura_5";"setpoint_temperatura_6";"setpoint_temperatura_7";"setpoint_temperatura_8";"setpoint_temperatura_9";"setpoint_temperatura_10";"setpoint_temperatura_11";"setpoint_temperatura_12"
2021-11-08 20:30:00;2021-11-08 19:41:30.172702;3,88888888888889;27,6833337133333;27,3061196016667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636387200;1636385400;1636383600;1636381800;1636380000;1636378200;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;1636384290.1727;1636382490.1727;1636380690.1727;1636378890.1727;1636377090.1727;1636375290.1727;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;8.5;8.94444444444444;8.88888888888889;6.55555555555555;6.61111111111111;8.16666666666667;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;29.516667365;29.5550209683333;29.233061155;28.8499997466667;28.5333395;28.1169376366667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;27.64496835;27.644833565;27.6669324233333;27.6338640866667;27.6130450583333;27.59033712;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;0.6984718355;0.6092586965;0.771888869666667;0.461515507166667;0.530384587;0.679921964833334;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;109.647462865636;129.09030323328;141.195711064438;131.837758937961;143.043437029423;136.186528504573;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-08 21:00:00;2021-11-08 20:11:30.172702;2,94444444444444;27,60000038;27,285182635;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636387200;1636385400;1636383600;1636381800;1636380000;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;1636384290.1727;1636382490.1727;1636380690.1727;1636378890.1727;1636377090.1727;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;8.5;8.94444444444444;8.88888888888889;6.55555555555555;6.61111111111111;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;29.516667365;29.5550209683333;29.233061155;28.8499997466667;28.5333395;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;27.64496835;27.644833565;27.6669324233333;27.6338640866667;27.6130450583333;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;0.6984718355;0.6092586965;0.771888869666667;0.461515507166667;0.530384587;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;109.647462865636;129.09030323328;141.195711064438;131.837758937961;143.043437029423;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-08 21:30:00;2021-11-08 20:41:30.172702;3;27,3333292033333;27,2627528516667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636387200;1636385400;1636383600;1636381800;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;1636384290.1727;1636382490.1727;1636380690.1727;1636378890.1727;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;8.5;8.94444444444444;8.88888888888889;6.55555555555555;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;29.516667365;29.5550209683333;29.233061155;28.8499997466667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;27.64496835;27.644833565;27.6669324233333;27.6338640866667;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;0.6984718355;0.6092586965;0.771888869666667;0.461515507166667;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;109.647462865636;129.09030323328;141.195711064438;131.837758937961;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-08 22:00:00;2021-11-08 21:11:30.172702;3;27,29999924;27,2401269283333;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636387200;1636385400;1636383600;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;1636384290.1727;1636382490.1727;1636380690.1727;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;8.5;8.94444444444444;8.88888888888889;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;29.516667365;29.5550209683333;29.233061155;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;27.64496835;27.644833565;27.6669324233333;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;0.6984718355;0.6092586965;0.771888869666667;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;109.647462865636;129.09030323328;141.195711064438;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-08 22:30:00;2021-11-08 21:41:30.172702;3;27,2333329533333;27,2427565233333;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636387200;1636385400;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;1636384290.1727;1636382490.1727;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;8.5;8.94444444444444;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;29.516667365;29.5550209683333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;27.64496835;27.644833565;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;0.6984718355;0.6092586965;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;109.647462865636;129.09030323328;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-08 23:00:00;2021-11-08 22:11:30.172702;2,55555555555556;27,033331235;27,2222175583333;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636387200;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;1636384290.1727;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;8.5;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;29.516667365;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;27.64496835;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;0.6984718355;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;109.647462865636;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-08 23:30:00;2021-11-08 22:41:30.172702;2,94444444444444;26,94999981;27,2752908066667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636389000;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;1636386090.1727;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;8.44444444444444;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;29.23333327;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;27.6276210166667;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;0.675102155666667;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;97.2913001640989;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09;2021-11-08 23:11:24.448346;2,33333333333333;26,79999924;27,0014597583333;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636390800;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;1636387890.1727;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;5.22222222222222;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;29.0999962466667;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;27.60730489;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;0.585607158;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;58.835763295;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 00:30:00;2021-11-08 23:41:24.448346;1;26,79999924;26,26279354;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636392600;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1636389690.1727;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;2.83333333333333;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;28.6000016533333;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;27.5954977666667;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;0.315302304333334;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;21.8332168266667;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 01:00:00;2021-11-09 00:11:24.448346;1;26,8166634266667;27,1572548533333;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636394400;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1636391490.1727;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;2.27777777777778;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;28.2333313633333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;27.438848495;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;0.416650692666671;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 01:30:00;2021-11-09 00:41:24.448346;1;26,733334225;27,6904678366667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636416000;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636396200;1636413084.44835;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1636393290.1727;1;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;2.77777777777778;26.8166634266667;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.8497276333333;27.1572548533333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;27.366234145;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 02:00:00;2021-11-09 01:11:24.448346;1;26,49166743;27,8341172516667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636417800;1636416000;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636398000;1636414884.44835;1636413084.44835;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1636395090.1727;1;1;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;3.61111111111111;26.733334225;26.8166634266667;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.79999924;27.6904678366667;27.1572548533333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;27.3312088666667;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 02:30:00;2021-11-09 01:41:24.448346;0,666666666666667;26,39999962;27,8310117716667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636419600;1636417800;1636416000;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636399800;1636416684.44835;1636414884.44835;1636413084.44835;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;1636396890.1727;1;1;1;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;3.88888888888889;26.49166743;26.733334225;26.8166634266667;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.6833337133333;27.8341172516667;27.6904678366667;27.1572548533333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;27.3061196016667;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 03:00:00;2021-11-09 02:11:24.448346;-8,32667268468867e-17;26,3499987933333;27,7834774666667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636421400;1636419600;1636417800;1636416000;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636401600;1636418484.44835;1636416684.44835;1636414884.44835;1636413084.44835;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;1636398690.1727;0.666666666666667;1;1;1;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;2.94444444444444;26.39999962;26.49166743;26.733334225;26.8166634266667;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.60000038;27.8310117716667;27.8341172516667;27.6904678366667;27.1572548533333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;27.285182635;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 03:30:00;2021-11-09 02:41:24.448346;-8,32667268468867e-17;26,41652457;27,8690210966667;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636423200;1636421400;1636419600;1636417800;1636416000;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636403400;1636420284.44835;1636418484.44835;1636416684.44835;1636414884.44835;1636413084.44835;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;1636400490.1727;-8.32667268468867e-17;0.666666666666667;1;1;1;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;3;26.3499987933333;26.39999962;26.49166743;26.733334225;26.8166634266667;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.3333292033333;27.7834774666667;27.8310117716667;27.8341172516667;27.6904678366667;27.1572548533333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;27.2627528516667;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
2021-11-09 04:00:00;2021-11-09 03:11:24.448346;-8,32667268468867e-17;26,4583333333333;27,9151430133333;3,61978965320494e-16;4,20034377649851e-15;26,70000076;1636425000;1636423200;1636421400;1636419600;1636417800;1636416000;1636414200;1636412400;1636410600;1636408800;1636407000;1636405200;1636422084.44835;1636420284.44835;1636418484.44835;1636416684.44835;1636414884.44835;1636413084.44835;1636411284.44835;1636409484.44835;1636407690.1727;1636405890.1727;1636404090.1727;1636402290.1727;-8.32667268468867e-17;-8.32667268468867e-17;0.666666666666667;1;1;1;1;2.33333333333333;2.94444444444444;2.55555555555556;3;3;26.41652457;26.3499987933333;26.39999962;26.49166743;26.733334225;26.8166634266667;26.79999924;26.79999924;26.94999981;27.033331235;27.2333329533333;27.29999924;27.8690210966667;27.7834774666667;27.8310117716667;27.8341172516667;27.6904678366667;27.1572548533333;26.26279354;27.0014597583333;27.2752908066667;27.2222175583333;27.2427565233333;27.2401269283333;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;3.61978965320494e-16;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;4.20034377649851e-15;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076;26.70000076
