"";"Iteración 1";"Iteración 2";"Iteración 3";"Iteración 4";"Iteración 5";"Iteración 6";"Iteración 7"
"(Intercept)";1,42286528335137;3,07087429162548;3,74261253182857;4,59815193183113;5,01122077307798;4,2659831934001;28,1549149629206
"temperatura_exterior";-0,0468345087178901;-0,0335533410357932;-0,0271795238243462;-0,0134217377488109;-0,0151711842421252;-0,014129970904064;-0,0317474936468784
"radiacion_global_fachada";-0,00405836617226391;-0,00466872787280878;-0,00474252823527929;-0,00435757058882794;-0,00285336706634135;-0,00360061834721666;0,0152406840387695
"energia_agua_refrigerada";1,6021973655662;0,713459833444392;0,575654988612802;-0,291673629326677;-0,987397658304014;-1,18340258217007;-1,1797566260027
"ocupantes_conteo_robus3";0,00381948894096725;0,0350363996588726;0,0457028438157389;0,0470674838322666;0,0498919002833496;0,0526237297939259;-0,0388372559460025
"temperatura_interior_1";0,946153194204118;0,949967396270455;0,96808558232179;0,966190754120271;0,953870469545924;0,858631687076748;NA
"temperatura_exterior_1";0,0556569871524353;0,0306804023968915;0,0264280674553523;0,0138329711147242;0,021673790591602;0,00177123752252366;NA
"radiacion_global_fachada_1";-0,416038192321786;-0,323637158604499;-0,308487116231049;0,278492196888309;0,306363323617818;0,212153042135005;NA
"energia_agua_refrigerada_1";-2,10778675571925;-2,30695245259112;-1,42928334726711;-0,0603970051656831;-0,192037468757585;1,22797163421728;NA
"ocupantes_conteo_robus3_1";-0,039641948094742;-0,0741769200288304;-0,0827080987600727;-0,0760971526088222;-0,0723268195313844;-0,0722264577363338;NA
"temperatura_interior_2";-0,298463429795895;-0,28527191551295;-0,28084881145357;-0,301114411497763;-0,12341264259543;NA;NA
"temperatura_exterior_2";-0,0471639724685287;-0,0185062161916905;-0,0247076021789861;-0,00814496974589865;-0,018201073496394;NA;NA
"radiacion_global_fachada_2";-0,00288077990786821;-0,00358785382189359;-0,00518436878588546;-0,0073729696473571;0,0012056725172939;NA;NA
"energia_agua_refrigerada_2";0,590497681645078;1,36428262777219;0,694076878448771;0,334092473425464;1,12099354233069;NA;NA
"ocupantes_conteo_robus3_2";0,0137992813468249;0,0156838886776022;0,0235194441470274;0,0222739970212863;0,0017779392274827;NA;NA
"temperatura_interior_3";0,177929488146229;0,160365175621903;0,125500653962137;0,186472472788742;NA;NA;NA
"temperatura_exterior_3";0,0390425601186422;0,0093475521252111;0,0270717399896598;-0,00899069480921508;NA;NA;NA
"radiacion_global_fachada_3";0,00104542471393039;0,000775407430321853;0,000649242132246276;0,00143644741017329;NA;NA;NA
"energia_agua_refrigerada_3";-0,0258135666356108;-0,0460101016391615;-0,00956811441522575;0,0234000185291791;NA;NA;NA
"ocupantes_conteo_robus3_3";-0,0268795441828883;-0,035625255923009;-0,0327905593625089;-0,021957282416943;NA;NA;NA
"temperatura_interior_4";-0,020507252010245;-0,0301098821532201;0,0792984414282004;NA;NA;NA;NA
"temperatura_exterior_4";-0,0210847431414994;0,00917069821530242;-0,0275214469579549;NA;NA;NA;NA
"radiacion_global_fachada_4";-0,00056734824117417;-1,65248093312934e-05;0,000289900141368449;NA;NA;NA;NA
"energia_agua_refrigerada_4";0,0170217151295039;-0,0144079798363479;0,0193767648683349;NA;NA;NA;NA
"ocupantes_conteo_robus3_4";0,0116731714634049;0,00961095717853733;0,0134664973356109;NA;NA;NA;NA
"temperatura_interior_5";0,0697976913057001;0,13038445018837;NA;NA;NA;NA;NA
"temperatura_exterior_5";0,0111973329052923;-0,0314251471815748;NA;NA;NA;NA;NA
"radiacion_global_fachada_5";0,000662548490700393;0,000179058865151348;NA;NA;NA;NA;NA
"energia_agua_refrigerada_5";0,241345139732327;0,0585102141399873;NA;NA;NA;NA;NA
"ocupantes_conteo_robus3_5";0,0103800638601466;0,00609901856329011;NA;NA;NA;NA;NA
"temperatura_interior_6";0,106821895385261;NA;NA;NA;NA;NA;NA
"temperatura_exterior_6";-0,0198264954378488;NA;NA;NA;NA;NA;NA
"radiacion_global_fachada_6";-0,000413263775251903;NA;NA;NA;NA;NA;NA
"energia_agua_refrigerada_6";-0,289646800615362;NA;NA;NA;NA;NA;NA
"ocupantes_conteo_robus3_6";-0,011489915196272;NA;NA;NA;NA;NA;NA
"R2";0,797893387786785;0,767729999790018;0,762782047466536;0,754183834065242;0,753108693458487;0,75629669170673;0,0635692372056154
"MAE";0,142266762024862;0,155228317439348;0,157112361950602;0,159144116522791;0,161784531220119;0,162683038883037;0,368450471822172
"Media residuales";3,83145119402417e-19;-7,29551138319045e-18;-1,21564975118857e-17;-4,41419573758554e-17;-3,90236169368168e-18;1,68891843903381e-17;-8,02220397800324e-17
"Desviación típica residuales";0,206804201743406;0,221482108957675;0,22379232924339;0,228286406418372;0,233010721768678;0,235703395010642;0,469918258896924
"Número de variables";35;30;25;20;15;10;5
"p-valor del parámetro menos significativo";0,853019815689722;0,989877789673212;0,94285380500338;0,992411642552977;0,975015061918012;0,94632591476253;0,734134289382404
