"";"Iteración 1";"Iteración 2";"Iteración 3";"Iteración 4";"Iteración 5";"Iteración 6";"Iteración 7"
"(Intercept)";2,74411474108784;2,94157065043777;3,01423596207548;3,20773728942928;3,62560426279717;3,34651696106373;26,4532113453592
"temperatura_exterior";0,00295227726837555;0,00140896512263892;0,00414594429279907;0,0047854862086804;0,0112196900720383;0,0138107315018926;0,0290877694800579
"radiacion_global_fachada";0,000313050002855789;0,000351410481642768;0,000406979387380847;0,000449901348004122;0,000508699244375161;0,000804827975394545;0,00184451757045082
"energia_agua_refrigerada";0,00844952222883482;-0,00552583649637761;-0,0164593216126739;-0,0198134583876662;-0,0318835534132806;-0,0146722869858776;-0,0429372870377792
"ocupantes_conteo_robus3";0,00422244154944616;0,00445408555831537;0,00232661995060201;0,00344175939436729;-0,00638527449555714;-0,00273071856507424;0,00439867125565342
"temperatura_interior_1";1,04801709401336;1,05989061374718;1,07304507735389;1,08403634167839;1,07812819591286;0,866663818893826;NA
"temperatura_exterior_1";-6,46496422674853e-05;0,00171041800352878;0,000238788662653354;2,84184261217461e-05;-0,00334585676737036;-0,00459322313711281;NA
"radiacion_global_fachada_1";-0,000201360543819974;-0,0001232917487719;-0,000200829075987073;-0,000251025082829946;-0,00036099085857538;-0,000465460934824694;NA
"energia_agua_refrigerada_1";-0,00643787289533232;-0,00595738170697795;-0,00387022305801647;-0,00496122967171775;0,0121243033828717;0,0106455185141511;NA
"ocupantes_conteo_robus3_1";0,00557586930715307;0,00532262389572088;0,00835450709781026;0,00719258918595453;0,0205025147181193;0,00249438865395618;NA
"temperatura_interior_2";-0,284542994545284;-0,288274303448833;-0,311810179535519;-0,336288099346562;-0,220111851800795;NA;NA
"temperatura_exterior_2";0,0142913153340689;0,0160959900999398;0,0144771261928583;0,0193550630773851;0,00128865083408344;NA;NA
"radiacion_global_fachada_2";-0,000300066718026029;-0,000385030768706149;-0,000393449034743336;-0,000411348912438671;6,48145634343874e-05;NA;NA
"energia_agua_refrigerada_2";-0,0715164292521377;-0,0692734536417762;-0,0659411777524612;-0,0682088256057815;0,00197689600977782;NA;NA
"ocupantes_conteo_robus3_2";-0,00313006415165014;-0,00236508601225652;-0,00297591012056757;-0,00113369768912132;-0,017925199807765;NA;NA
"temperatura_interior_3";0,0492973920930976;0,0523139466800104;0,0570259822484376;0,132607506473847;NA;NA;NA
"temperatura_exterior_3";-0,0105109071991544;-0,0116239273628068;-0,00829815291666816;-0,0226620703186807;NA;NA;NA
"radiacion_global_fachada_3";0,00050645014543685;0,000429325005790479;0,000416504551993724;0,000413065003476445;NA;NA;NA
"energia_agua_refrigerada_3";0,148900160559522;0,151667465063847;0,14466910513485;0,136036516454062;NA;NA;NA
"ocupantes_conteo_robus3_3";-0,00471670971576383;-0,00933276541805488;-0,00935617748283152;-0,0153487338197075;NA;NA;NA
"temperatura_interior_4";0,0117457897747248;-0,000765491709882789;0,0698521098620375;NA;NA;NA;NA
"temperatura_exterior_4";0,00120753644754347;-0,00237263508306583;-0,00972490582736289;NA;NA;NA;NA
"radiacion_global_fachada_4";-0,000290353615401312;-0,000193007262994751;-9,7243641712186e-05;NA;NA;NA;NA
"energia_agua_refrigerada_4";0,0262489076827772;0,0221059259803599;-0,0144683535096178;NA;NA;NA;NA
"ocupantes_conteo_robus3_4";-0,00657249307175367;-0,00194893916646127;-0,00378090561998683;NA;NA;NA;NA
"temperatura_interior_5";0,00851063110358298;0,068561419801275;NA;NA;NA;NA;NA
"temperatura_exterior_5";-0,0100844879450259;-0,00546279296431288;NA;NA;NA;NA;NA
"radiacion_global_fachada_5";-0,000124684160046644;7,73930390662908e-05;NA;NA;NA;NA;NA
"energia_agua_refrigerada_5";-0,0552502089482445;-0,0665111816418611;NA;NA;NA;NA;NA
"ocupantes_conteo_robus3_5";0,0103524578756136;-0,000298120488732271;NA;NA;NA;NA;NA
"temperatura_interior_6";0,0651907623217205;NA;NA;NA;NA;NA;NA
"temperatura_exterior_6";0,00276865965628407;NA;NA;NA;NA;NA;NA
"radiacion_global_fachada_6";0,000262258489591443;NA;NA;NA;NA;NA;NA
"energia_agua_refrigerada_6";-0,0259106395142705;NA;NA;NA;NA;NA;NA
"ocupantes_conteo_robus3_6";-0,013438253852938;NA;NA;NA;NA;NA;NA
"R2";0,88837378768654;0,885876932022514;0,883565178734833;0,881788713337717;0,866033676138853;0,853517430549787;0,243022615130045
"MAE";0,374577339785558;0,359670774065632;0,334107955176786;0,301141063908805;0,260663963666933;0,200567744067169;0,283119677305391
"Media residuales";-2,77744182863639e-18;-7,89005922404697e-18;7,29838886170049e-19;2,73243401903646e-18;2,64600893229713e-18;2,64680189931159e-18;-2,63161685824605e-17
"Desviación típica residuales";0,134722977931373;0,136221387278892;0,137594165972452;0,138639841077129;0,147589818868477;0,154330425770571;0,350832672803151
"Número de variables";35;30;25;20;15;10;5
"p-valor del parámetro menos significativo";0,995494285710849;0,988212008337983;0,983346479286986;0,998014720920064;0,924451076540509;0,61828437349765;0,356033102545261
